"flatBoolConstraints","Average stack size (kbytes)","peakMem","boolVariables","method","backjumps","flatBoolVars","floatVariables","flatSetVars","Maximum resident set size (kbytes)","setVariables","evaluatedHalfReifiedConstraints","flatFloatConstraints","intVariables","File system inputs","failures","Elapsed (wall clock) time (h:mm:ss or m:ss)","problem","flatFloatVars","Signals delivered","File system outputs","evaluatedReifiedConstraints","nodes","compileTime","Average unshared data size (kbytes)","Major (requiring I/O) page faults","Involuntary context switches","propagators","Exit status","Swaps","Average total size (kbytes)","restarts","User time (seconds)","peakDepth","nogoods","Average shared text size (kbytes)","Minor (reclaiming a frame) page faults","Socket messages received","iteration","flatIntVars","Average resident set size (kbytes)","Socket messages sent","status","initTime","data_file","System time (seconds)","paths","flatTime","flatIntConstraints","eliminatedLinearConstraints","Voluntary context switches","variables","solveTime","propagations","Page size (bytes)","model","Percent of CPU this job got","Command being timed","flatSetConstraints","eliminatedImplications"
"","0","","","maximize","","","","","9472","","","","","0","","0:00.02","multi-knapsack","","0","56","","","0:00:00.024994","0","0","6","","0","0","0","","0.01","","","0","1091","0","7","96","0","0","","","multi-knapsack/mknap2-40.dzn","0.00","","0:00:00.001738","7","","29","","","","4096","multi-knapsack/mknapsack_global.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn multi-knapsack/mknap2-40.dzn""","",""
"","0","","","maximize","","","","","9532","","","","","0","","0:00.02","multi-knapsack","","0","56","","","0:00:00.024994","0","0","6","","0","0","0","","0.01","","","0","1092","0","8","96","0","0","","","multi-knapsack/mknap2-40.dzn","0.00","","0:00:00.001755","7","","29","","","","4096","multi-knapsack/mknapsack_global.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn multi-knapsack/mknap2-40.dzn""","",""
"","0","","","maximize","","","","","9480","","","","","0","","0:00.02","multi-knapsack","","0","56","","","0:00:00.024994","0","0","7","","0","0","0","","0.02","","","0","1091","0","9","96","0","0","","","multi-knapsack/mknap2-40.dzn","0.00","","0:00:00.001739","7","","29","","","","4096","multi-knapsack/mknapsack_global.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn multi-knapsack/mknap2-40.dzn""","",""
"","0","","","maximize","","","","","9528","","","","","0","","0:00.02","multi-knapsack","","0","56","","","0:00:00.024994","0","0","7","","0","0","0","","0.01","","","0","1092","0","10","96","0","0","","","multi-knapsack/mknap2-40.dzn","0.00","","0:00:00.001792","7","","29","","","","4096","multi-knapsack/mknapsack_global.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn multi-knapsack/mknap2-40.dzn""","",""
"","0","","","minimize","","","","","9388","","","","","56","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.02","","","0","1028","0","1","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000353","124","","34","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9256","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1026","0","2","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000355","124","","31","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9252","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1027","0","3","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000351","124","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9264","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1026","0","4","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000355","124","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9368","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1027","0","5","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000360","124","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9276","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1026","0","6","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000354","124","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9384","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.02","","","0","1027","0","7","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000351","124","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9188","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.02","","","0","1026","0","8","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000349","124","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9284","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.02","","","0","1026","0","9","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000350","124","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9316","","","","","0","","0:00.02","city-position","","0","64","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1028","0","10","134","0","0","","","city-position/city-7-04.dzn","0.00","","0:00:00.000351","124","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-7-04.dzn""","",""
"","0","","","minimize","","","","","9296","","","","","8","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1005","0","1","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000242","70","","31","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9168","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1001","0","2","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000270","70","","30","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9168","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","3","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000260","70","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9164","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","4","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000247","70","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9168","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1004","0","5","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000247","70","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9304","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1006","0","6","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000242","70","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9204","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","7","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000245","70","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9292","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1004","0","8","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000242","70","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9164","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","9","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000238","70","","29","","","","4096","city-position/city-position.mzn","81%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9164","","","","","0","","0:00.02","city-position","","0","40","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1001","0","10","76","0","0","","","city-position/city-5-05.dzn","0.00","","0:00:00.000243","70","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-05.dzn""","",""
"","0","","","minimize","","","","","9316","","","","","8","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1024","0","1","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000357","118","","31","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9304","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1024","0","2","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000343","118","","30","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9304","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1024","0","3","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000346","118","","29","","","","4096","city-position/city-position.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9128","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1019","0","4","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000340","118","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9176","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1021","0","5","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000376","118","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9176","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1021","0","6","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000338","118","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9308","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1023","0","7","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000343","118","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9308","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1024","0","8","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000341","118","","29","","","","4096","city-position/city-position.mzn","81%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9068","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1020","0","9","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000358","118","","29","","","","4096","city-position/city-position.mzn","86%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9236","","","","","0","","0:00.02","city-position","","0","56","","","0:00:00.023639","0","0","6","","0","0","0","","0.00","","","0","1020","0","10","124","0","0","","","city-position/city-5-08.dzn","0.00","","0:00:00.000340","118","","29","","","","4096","city-position/city-position.mzn","81%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-5-08.dzn""","",""
"","0","","","minimize","","","","","9172","","","","","8","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","1","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000151","33","","31","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9224","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1002","0","2","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000148","33","","30","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9044","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.00","","","0","998","0","3","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000144","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9272","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","7","","0","0","0","","0.01","","","0","1002","0","4","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000143","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9160","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1003","0","5","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000152","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9168","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1002","0","6","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000150","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9140","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.00","","","0","1000","0","7","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000154","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9164","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","7","","0","0","0","","0.01","","","0","1000","0","8","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000149","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
"","0","","","minimize","","","","","9164","","","","","0","","0:00.02","city-position","","0","24","","","0:00:00.023639","0","0","6","","0","0","0","","0.01","","","0","1000","0","9","37","0","0","","","city-position/city-4-04.dzn","0.00","","0:00:00.000153","33","","29","","","","4096","city-position/city-position.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn city-position/city-4-04.dzn""","",""
